date,station_id,station_name,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,temperature,weather_condition,precipitation_mm,price_AI92,price_AI95,price_DT,price_DT_bio,price_AI100_bio,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,competitor_price_AI92_brend,competitor_price_AI95_brend,competitor_price_DT_brend,competitor_price_AI100,sales_AI92,sales_AI95,sales_DT,sales_DT_bio,sales_AI100_bio,total_fuel_sales,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,corporate_customer_ratio,customer_loyalty_score,shop_напитки_безалкогольные,shop_кондитерка_снеки,shop_мороженое,shop_автотовары,shop_кафе_вся_еда,shop_кофе_все_горячие_напитки,shop_табак,traffic_Passengers_cars_1_poputn,traffic_Passengers_cars_2_poputn,traffic_Truck_short_1_poputn,traffic_Truck_short_2_poputn,traffic_Truck_1_poputn,traffic_Truck_2_poputn,traffic_Truck_long_1_poputn,traffic_Truck_long_2_poputn,traffic_Transporter_1_poputn,traffic_Transporter_2_poputn,traffic_scorost_1_poputn,traffic_scorost_2_poputn,traffic_plotnost_1_poputn,traffic_plotnost_2_poputn,traffic_intensiv_priv_1_poputn,traffic_intensiv_priv_2_poputn,traffic_intensiv_fiz_1_poputn,traffic_intensiv_fiz_2_poputn,traffic_uroven_jbslugi_1_poputn,traffic_uroven_jbslugi_2_poputn,traffic_Passengers_cars_1_wstrechn,traffic_Passengers_cars_2_wstrechn,traffic_Truck_short_1_wstrechn,traffic_Truck_short_2_wstrechn,traffic_Truck_1_wstrechn,traffic_Truck_2_wstrechn,traffic_Truck_long_1_wstrechn,traffic_Truck_long_2_wstrechn,traffic_Transporter_1_wstrechn,traffic_Transporter_2_wstrechn,traffic_scorost_1_wstrechn,traffic_scorost_2_wstrechn,traffic_plotnost_1_wstrechn,traffic_plotnost_2_wstrechn,traffic_intensiv_priv_1_wstrechn,traffic_intensiv_priv_2_wstrechn,traffic_intensiv_fiz_1_wstrechn,traffic_intensiv_fiz_2_wstrechn,traffic_uroven_jbslugi_1_wstrechn,traffic_uroven_jbslugi_2_wstrechn,traffic_Undefined_1_poputn,traffic_Undefined_2_poputn,traffic_Undefined_1_wstrechn,traffic_Undefined_2_wstrechn
2025-08-13,Запад-МФ-69603,АЗС 603,2,33,8,3,summer,0,0,,21.7,0,0.0,57.23,72.46,84.35,92.04,0.0,57.61,72.94,84.91,0,0,0,0,3646,3182,2536,304,0,9668,0,0,0,0.1005,0.8698,4312.14,3449.71,1293.64,2069.83,5174.57,6899.42,8624.28,560,5042,33,302,56,504,16,151,5,50,42.2,42.2,1.52,13.71,6.44,57.99,6.16,55.47,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,Запад-МФ-69603,АЗС 603,3,33,8,3,summer,0,0,,13.6,0,0.0,57.25,72.47,84.37,92.06,0.0,56.43,71.43,83.16,0,0,0,0,3332,3497,2848,418,0,10095,0,0,0,0.1331,0.8818,4814.78,3851.83,1444.44,2311.1,5777.74,7703.65,9629.57,598,5382,35,322,59,538,17,161,5,53,43.9,43.9,1.56,14.07,6.88,61.89,6.58,59.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-15,Запад-МФ-69603,АЗС 603,4,33,8,3,summer,0,0,,21.0,0,0.0,57.26,72.49,84.39,92.08,0.0,56.91,72.04,83.87,0,0,0,0,3500,2754,2446,310,0,9010,0,0,0,0.138,0.7389,3974.65,3179.72,1192.4,1907.83,4769.59,6359.45,7949.31,622,5606,37,335,62,559,18,167,6,55,43.4,43.4,1.65,14.81,7.16,64.46,6.85,61.66,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-16,Запад-МФ-69603,АЗС 603,5,33,8,3,summer,1,0,,23.3,0,0.4,57.27,72.5,84.41,92.1,0.0,57.23,72.45,84.35,0,0,0,0,2998,2393,2076,122,0,7589,0,0,0,0.1193,0.6868,5726.27,4581.01,1717.88,2748.61,6871.52,9162.03,11452.54,480,4320,19,181,33,302,9,90,3,30,43.1,43.1,1.23,11.05,5.3,47.74,5.14,46.23,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-17,Запад-МФ-69603,АЗС 603,6,33,8,3,summer,1,0,,20.8,0,4.7,57.28,72.52,84.42,92.12,0.0,57.81,73.19,85.2,0,0,0,0,2370,2852,1646,164,0,7032,0,0,1,0.075,0.6661,4026.06,3220.85,1207.82,1932.51,5797.52,6441.69,8052.11,495,4459,20,186,34,311,10,93,3,31,43.1,43.1,1.27,11.4,5.47,49.27,5.3,47.71,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-18,Запад-МФ-69603,АЗС 603,0,34,8,3,summer,0,0,,17.8,0,0.2,55.96,72.51,83.93,93.07,0.0,56.94,73.78,85.4,0,0,0,0,3292,2825,3289,380,0,9786,0,0,0,0.1217,0.6291,5206.78,4165.42,1562.03,2499.25,6248.14,8330.85,10413.56,556,5012,33,300,55,500,16,150,5,50,46.6,46.6,1.37,12.34,6.4,57.63,6.12,55.12,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-19,Запад-МФ-69603,АЗС 603,1,34,8,3,summer,0,0,,17.6,0,4.2,56.48,72.81,83.21,91.87,0.0,56.39,72.7,83.08,0,0,0,0,3134,2916,3043,317,0,9410,0,0,0,0.1094,0.8238,5417.84,4334.27,1625.35,2600.56,6501.41,8668.55,10835.68,545,4912,32,294,54,490,16,147,5,49,44.5,44.5,1.41,12.66,6.28,56.48,6.0,54.03,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,Запад-МФ-69603,АЗС 603,2,34,8,3,summer,0,0,,25.0,0,0.8,56.49,72.82,83.23,91.88,0.0,56.59,72.95,83.38,0,0,0,0,3023,3075,2897,254,0,9249,0,0,0,0.1329,0.6839,4429.79,3543.83,1328.94,2126.3,5315.75,7087.67,8859.58,626,5637,37,337,62,563,18,168,6,56,42.6,42.6,1.69,15.18,7.2,64.83,6.89,62.01,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,Запад-МФ-69603,АЗС 603,3,34,8,3,summer,0,0,,15.6,0,0.0,56.51,72.84,83.25,91.9,0.0,57.54,74.17,84.77,0,0,0,0,3207,3210,2668,255,0,9340,0,0,0,0.0889,0.6436,4168.9,3335.12,1250.67,2001.07,5002.68,6670.23,8337.79,547,4931,32,295,54,492,16,147,5,49,44.1,44.1,1.43,12.83,6.3,56.69,6.03,54.23,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-22,Запад-МФ-69603,АЗС 603,4,34,8,3,summer,0,0,,19.2,0,3.4,56.52,72.85,83.27,91.92,0.0,55.5,71.53,81.76,0,0,0,0,3658,3252,2696,261,0,9867,0,0,0,0.1083,0.8359,4483.89,3587.11,1345.17,2152.27,5380.66,7174.22,8967.77,493,4442,29,265,49,443,14,132,4,44,46.8,46.8,1.21,10.89,5.68,51.08,5.43,48.86,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-23,Запад-МФ-69603,АЗС 603,5,34,8,3,summer,1,0,,16.7,0,0.8,56.53,72.87,83.28,91.94,0.0,55.95,72.13,82.43,0,0,0,0,2713,2562,1875,209,0,7359,1,0,0,0.133,0.6242,4183.29,3346.63,1254.99,2007.98,5019.95,6693.26,8366.58,420,3785,17,158,29,264,8,79,2,26,49.6,49.6,0.94,8.41,4.65,41.82,4.5,40.5,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-24,Запад-МФ-69603,АЗС 603,6,34,8,3,summer,1,0,,22.4,0,3.8,56.54,72.88,83.3,91.96,0.0,56.54,72.87,83.29,0,0,0,0,2657,2879,2038,231,0,7805,0,0,0,0.1241,0.7595,3760.93,3008.75,1128.28,1805.25,4513.12,6017.49,7521.87,534,4811,22,201,37,336,11,100,3,33,45.8,45.8,1.29,11.58,5.91,53.16,5.72,51.48,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-25,Запад-МФ-69603,АЗС 603,0,35,8,3,summer,0,0,,18.2,0,2.2,56.55,72.9,83.32,91.98,0.0,57.3,73.87,84.43,0,0,0,0,3614,3034,2758,344,0,9750,0,0,0,0.1374,0.7268,4950.61,3960.48,1485.18,2376.29,5940.73,7920.97,9901.21,520,4685,31,280,52,468,15,140,5,46,44.9,44.9,1.33,11.97,5.99,53.87,5.73,51.53,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26,Запад-МФ-69603,АЗС 603,1,35,8,3,summer,0,0,,19.7,0,0.0,56.56,72.91,83.34,92.0,0.0,56.48,72.81,83.23,0,0,0,0,3694,3652,2428,214,0,9988,0,0,0,0.1056,0.7219,5610.43,4488.34,1683.13,2693.01,6732.52,8976.69,11220.86,565,5090,33,304,56,508,16,152,5,50,43.5,43.5,1.49,13.43,6.5,58.53,6.22,55.99,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-27,Запад-МФ-69603,АЗС 603,2,35,8,3,summer,0,0,,16.6,1,5.9,56.58,72.93,83.35,92.02,0.0,56.84,73.27,83.73,0,0,0,0,3688,3286,2961,229,0,10164,0,0,0,0.122,0.714,3714.86,2971.88,1114.46,1783.13,4457.83,5943.77,7429.71,419,3774,24,226,41,377,12,113,4,37,47.9,47.9,1.01,9.05,4.82,43.41,4.61,41.52,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,Запад-МФ-69603,АЗС 603,3,35,8,3,summer,0,0,,19.5,0,0.0,56.59,72.94,83.37,92.04,0.0,55.3,71.27,81.46,0,0,0,0,3621,3059,2429,368,0,9477,0,0,0,0.1108,0.8277,4424.62,3539.7,1327.39,2123.82,5309.55,7079.4,8849.25,601,5414,36,324,60,540,18,162,6,54,42.2,42.2,1.64,14.72,6.92,62.25,6.62,59.55,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29,Запад-МФ-69603,АЗС 603,4,35,8,3,summer,0,0,,18.9,0,2.5,56.6,72.96,83.39,92.06,0.0,56.58,72.93,83.36,0,0,0,0,3424,3188,2887,445,0,9944,0,0,0,0.1026,0.7758,5772.59,4618.07,1731.78,2770.84,6927.11,9236.15,11545.18,662,5958,39,357,66,595,19,178,6,59,42.1,42.1,1.8,16.24,7.61,68.53,7.28,65.55,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30,Запад-МФ-69603,АЗС 603,5,35,8,3,summer,1,0,,13.6,0,0.0,56.61,72.97,83.41,92.08,0.0,56.58,72.93,83.36,0,0,0,0,3401,2938,1912,200,0,8451,0,0,0,0.1106,0.8875,4753.03,3802.42,1425.91,2281.45,5703.63,7604.85,9506.06,470,4237,19,177,32,296,9,88,3,29,41.3,41.3,1.26,11.31,5.2,46.82,5.04,45.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31,Запад-МФ-69603,АЗС 603,6,35,8,3,summer,1,0,,17.5,0,0.0,56.62,72.99,83.42,92.1,0.0,57.15,73.67,84.2,0,0,0,0,2604,2260,2175,183,0,7222,0,0,0,0.125,0.7164,4713.61,3770.89,1414.08,2262.53,5656.33,7541.77,9427.22,579,5214,24,218,40,364,12,109,4,36,43.2,43.2,1.48,13.31,6.4,57.62,6.2,55.79,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-01,Запад-МФ-69603,АЗС 603,0,36,9,3,autumn,0,0,,14.0,0,0.0,56.63,73.0,83.44,92.11,0.0,57.53,74.16,84.76,0,0,0,0,2677,2802,2370,287,0,8136,0,0,0,0.1303,0.8258,4020.43,3216.34,402.04,1929.81,4824.51,6432.69,8040.86,433,3901,25,233,43,389,12,116,4,38,42.7,42.7,1.16,10.48,4.98,44.86,4.77,42.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,Запад-МФ-69603,АЗС 603,1,36,9,3,autumn,0,0,,18.1,0,1.4,56.65,73.02,83.46,92.13,0.0,56.04,72.24,82.57,0,0,0,0,3482,2775,2198,207,0,8662,0,0,1,0.1182,0.6882,4613.87,3691.1,461.39,2214.66,6643.97,7382.19,9227.74,465,4191,27,250,46,418,13,125,4,41,46.3,46.3,1.15,10.39,5.36,48.2,5.12,46.1,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-03,Запад-МФ-69603,АЗС 603,2,36,9,3,autumn,0,0,,10.8,0,1.4,56.66,73.04,83.47,92.15,0.0,57.48,74.09,84.67,0,0,0,0,2928,3058,2759,267,0,9012,0,0,0,0.0995,0.7096,4844.26,3875.41,484.43,2325.24,5813.11,7750.81,9688.51,519,4677,30,280,51,467,15,140,5,46,43.3,43.3,1.38,12.39,5.98,53.78,5.72,51.44,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,Запад-МФ-69603,АЗС 603,3,36,9,3,autumn,0,0,,11.4,0,0.0,56.67,73.05,83.49,92.17,0.0,56.34,72.62,83.0,0,0,0,0,3120,3283,2308,149,0,8860,0,0,0,0.1118,0.6425,4020.19,3216.15,402.02,1929.69,4824.23,6432.3,8040.38,477,4297,28,257,47,429,14,128,4,42,45.7,45.7,1.2,10.79,5.49,49.42,5.25,47.27,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-05,Запад-МФ-69603,АЗС 603,4,36,9,3,autumn,0,0,,11.9,0,0.0,56.68,73.07,83.51,92.19,0.0,57.33,73.91,84.47,0,0,0,0,2636,2863,2264,214,0,7977,0,0,0,0.0806,0.7206,4161.06,3328.85,416.11,1997.31,4993.27,6657.7,8322.12,516,4645,30,278,51,464,15,139,5,46,43.9,43.9,1.35,12.14,5.94,53.42,5.68,51.1,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-06,Запад-МФ-69603,АЗС 603,5,36,9,3,autumn,1,0,,12.2,0,0.0,56.69,73.08,83.53,92.21,0.0,56.87,73.31,83.79,0,0,0,0,2670,2528,1998,218,0,7414,0,0,0,0.0805,0.615,3547.26,2837.81,354.73,1702.68,4256.71,5675.61,7094.52,427,3849,17,161,29,269,8,80,2,26,50.2,50.2,0.94,8.46,4.73,42.53,4.58,41.18,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-07,Запад-МФ-69603,АЗС 603,6,36,9,3,autumn,1,0,,11.9,0,0.0,56.71,73.1,83.54,92.23,0.0,56.83,73.25,83.71,0,0,0,0,2394,2324,1995,224,0,6937,0,0,0,0.1193,0.7466,2801.09,2240.87,280.11,1344.52,3361.31,4481.75,5602.18,371,3345,15,140,26,234,7,70,2,23,49.4,49.4,0.83,7.47,4.11,36.96,3.98,35.79,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-08,Запад-МФ-69603,АЗС 603,0,37,9,3,autumn,0,0,,17.5,0,0.0,56.72,73.11,83.56,92.25,0.0,56.99,73.46,83.96,0,0,0,0,3015,2500,2189,169,0,7873,0,0,0,0.1141,0.8687,3431.73,2745.38,343.17,1647.23,4118.07,5490.76,6863.45,445,4006,26,240,44,400,13,120,4,40,42.6,42.6,1.2,10.79,5.12,46.08,4.9,44.07,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-09,Запад-МФ-69603,АЗС 603,1,37,9,3,autumn,0,0,,7.4,0,0.0,56.73,73.13,83.58,92.27,0.0,56.5,72.83,83.23,0,0,0,0,3320,2438,2041,172,0,7971,0,0,0,0.0942,0.8705,4886.48,3909.18,488.65,2345.51,5863.77,7818.36,9772.95,543,4890,32,292,54,488,16,146,5,48,43.8,43.8,1.42,12.81,6.25,56.23,5.98,53.79,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-10,Запад-МФ-69603,АЗС 603,2,37,9,3,autumn,0,0,,9.7,0,0.7,56.75,72.87,83.46,91.56,0.0,56.25,72.23,82.72,0,0,0,0,2835,2967,2243,280,0,8325,0,0,0,0.1385,0.7042,6018.05,4814.44,601.8,2888.66,7221.66,9628.88,12036.1,517,4654,30,279,51,465,15,139,5,46,41.7,41.7,1.42,12.81,5.95,53.53,5.69,51.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,Запад-МФ-69603,АЗС 603,3,37,9,3,autumn,0,0,,6.9,0,0.0,56.76,72.88,83.48,91.58,0.0,57.05,73.25,83.91,0,0,0,0,3520,2733,2006,185,0,8444,0,0,0,0.1173,0.7876,3225.84,2580.67,322.58,1548.4,3871.01,5161.34,6451.68,517,4654,30,279,51,465,15,139,5,46,42.8,42.8,1.39,12.47,5.95,53.53,5.69,51.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-12,Запад-МФ-69603,АЗС 603,4,37,9,3,autumn,0,0,,9.3,0,0.0,56.77,72.9,83.5,91.6,0.0,55.89,71.77,82.21,0,0,0,0,2601,2757,2047,161,0,7566,0,0,0,0.1003,0.6901,5342.76,4274.2,534.28,2564.52,6411.31,8548.41,10685.51,538,4846,31,290,53,484,15,145,5,48,41.8,41.8,1.48,13.3,6.19,55.73,5.92,53.31,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-13,Запад-МФ-69603,АЗС 603,5,37,9,3,autumn,1,0,,13.8,0,0.0,56.78,72.91,83.51,91.62,0.0,56.95,73.13,83.76,0,0,0,0,2775,2130,1968,160,0,7033,0,0,0,0.1219,0.624,4870.02,3896.02,487.0,2337.61,5844.03,7792.04,9740.05,450,4053,18,169,31,283,9,84,3,28,46.6,46.6,1.07,9.59,4.98,44.79,4.82,43.37,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-14,Запад-МФ-69603,АЗС 603,6,37,9,3,autumn,1,0,,13.0,0,0.0,56.79,72.93,83.53,91.64,0.0,56.98,73.18,83.81,0,0,0,0,2371,2516,1744,188,0,6819,0,0,0,0.1044,0.6898,4101.82,3281.45,410.18,1968.87,4922.18,6562.9,8203.63,472,4253,19,178,33,297,9,89,3,29,43.5,43.5,1.2,10.77,5.22,46.99,5.06,45.5,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-15,Запад-МФ-69603,АЗС 603,0,38,9,3,autumn,0,0,,8.8,0,0.6,56.81,72.94,83.55,91.66,0.0,57.03,73.22,83.87,0,0,0,0,2807,2189,2577,329,0,7902,0,0,0,0.1295,0.78,4957.58,3966.07,495.76,2379.64,5949.1,7932.13,9915.17,501,4517,30,270,50,450,15,135,5,45,48.0,48.0,1.2,10.8,5.77,51.93,5.52,49.68,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-16,Запад-МФ-69603,АЗС 603,1,38,9,3,autumn,0,0,,15.5,0,0.0,56.82,72.96,83.56,91.68,0.0,56.56,72.63,83.18,0,0,0,0,3368,2273,2600,402,0,8643,0,0,0,0.1175,0.7725,3254.76,2603.81,325.48,1562.29,3905.72,5207.62,6509.53,431,3885,25,232,43,387,12,116,4,38,43.5,43.5,1.14,10.24,4.96,44.67,4.75,42.73,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,Запад-МФ-69603,АЗС 603,2,38,9,3,autumn,0,0,,9.6,0,1.6,56.83,72.97,83.58,91.7,0.0,57.25,73.51,84.2,0,0,0,0,2866,2120,2430,181,0,7597,0,0,0,0.1107,0.7229,3948.36,3158.69,394.84,1895.21,4738.03,6317.38,7896.72,433,3904,25,233,43,389,12,116,4,38,47.0,47.0,1.06,9.53,4.99,44.89,4.77,42.94,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,Запад-МФ-69603,АЗС 603,3,38,9,3,autumn,0,0,,9.0,0,0.0,56.84,72.99,83.6,91.72,0.0,56.3,72.29,82.8,0,0,0,0,3353,2765,2500,270,0,8888,0,0,0,0.1417,0.6558,3832.78,3066.22,383.28,1839.73,4599.33,6132.45,7665.56,464,4177,27,250,46,417,13,125,4,41,44.4,44.4,1.2,10.8,5.34,48.04,5.11,45.95,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-19,Запад-МФ-69603,АЗС 603,4,38,9,3,autumn,0,0,,18.1,0,0.0,56.85,73.0,83.62,91.74,0.0,56.05,71.97,82.44,0,0,0,0,3236,2400,2525,253,0,8414,0,0,0,0.1025,0.7045,4405.52,3524.42,440.55,2114.65,5286.62,7048.83,8811.04,464,4182,27,250,46,417,13,125,4,41,44.6,44.6,1.2,10.75,5.34,48.09,5.11,46.0,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-20,Запад-МФ-69603,АЗС 603,5,38,9,3,autumn,1,0,,14.5,0,0.9,56.86,73.02,83.63,91.75,0.0,57.58,73.94,84.68,0,0,0,0,2143,2048,1610,142,0,5943,0,0,0,0.1198,0.8057,3174.44,2539.55,317.44,1523.73,3809.33,5079.1,6348.88,363,3273,15,136,25,228,7,68,2,22,48.6,48.6,0.83,7.42,4.02,36.16,3.89,35.02,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-21,Запад-МФ-69603,АЗС 603,6,38,9,3,autumn,1,0,,11.9,0,0.0,56.88,73.03,83.65,91.77,0.0,58.0,74.47,85.3,0,0,0,0,2308,2225,1763,227,0,6523,0,0,0,0.126,0.8622,2994.03,2395.22,299.4,1437.13,3592.84,4790.45,5988.06,380,3423,15,143,26,239,7,71,2,23,41.4,41.4,1.01,9.12,4.2,37.83,4.07,36.63,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-22,Запад-МФ-69603,АЗС 603,0,39,9,3,autumn,0,0,,7.9,0,0.0,56.89,73.05,83.67,91.79,0.0,57.86,74.3,85.1,0,0,0,0,2853,2632,2186,211,0,7882,0,0,0,0.1223,0.8994,2796.44,2237.15,279.64,1342.29,3355.72,4474.3,5592.87,469,4228,27,253,46,422,13,126,4,42,44.0,44.0,1.23,11.03,5.4,48.62,5.17,46.5,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-23,Запад-МФ-69603,АЗС 603,1,39,9,3,autumn,0,0,,13.7,0,0.0,55.29,73.48,83.07,91.35,0.0,55.34,73.55,83.15,0,0,0,0,3090,2717,2212,223,0,8242,0,0,0,0.1269,0.8828,3910.03,3128.03,391.0,1876.82,4692.04,6256.06,7820.07,385,3468,22,207,38,346,11,103,3,34,45.7,45.7,0.97,8.7,4.43,39.88,4.24,38.15,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-24,Запад-МФ-69603,АЗС 603,2,39,9,3,autumn,0,0,,13.6,0,1.3,55.3,73.0,83.26,90.87,0.0,54.89,72.46,82.64,0,0,0,0,2923,2599,2435,213,0,8170,0,0,0,0.1056,0.8286,4564.85,3651.88,456.48,2191.13,5477.82,7303.76,9129.7,447,4025,26,241,44,402,13,120,4,40,46.0,46.0,1.12,10.04,5.14,46.3,4.92,44.28,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-25,Запад-МФ-69603,АЗС 603,3,39,9,3,autumn,0,0,,12.1,0,0.0,55.31,73.01,83.28,90.89,0.0,56.16,74.13,84.55,0,0,0,0,2812,3101,2174,232,0,8319,1,0,0,0.1201,0.6669,4685.7,3748.56,468.57,2249.14,5622.84,7497.12,9371.4,548,4940,32,295,54,493,16,147,5,49,44.0,44.0,1.43,12.88,6.31,56.8,6.04,54.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-26,Запад-МФ-69603,АЗС 603,4,39,9,3,autumn,0,0,,12.9,0,0.0,55.33,73.03,83.29,90.91,0.0,54.54,71.99,82.1,0,0,0,0,3335,3171,2474,170,0,9150,0,1,0,0.1068,0.7778,5956.91,4765.53,595.69,2859.32,7148.3,9531.06,11913.83,527,4744,31,284,52,474,15,142,5,47,40.9,40.9,1.48,13.31,6.06,54.56,5.8,52.19,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27,Запад-МФ-69603,АЗС 603,5,39,9,3,autumn,1,0,,16.0,0,0.0,55.34,73.04,83.31,90.93,0.0,54.51,71.94,82.06,0,0,0,0,2221,1962,2122,232,0,6537,0,0,0,0.1098,0.8936,4209.33,3367.47,420.93,2020.48,5051.2,6734.93,8418.67,420,3785,17,158,29,264,8,79,2,26,44.6,44.6,1.04,9.36,4.65,41.82,4.5,40.5,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28,Запад-МФ-69603,АЗС 603,6,39,9,3,autumn,1,0,,9.4,0,0.0,55.35,73.06,83.33,90.94,0.0,55.4,73.13,83.41,0,0,0,0,3063,2903,1856,56,0,7878,0,0,0,0.0877,0.6244,4067.23,3253.78,406.72,1952.27,4880.67,6507.57,8134.46,435,3918,18,163,30,273,9,81,3,27,46.0,46.0,1.04,9.39,4.81,43.29,4.66,41.92,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29,Запад-МФ-69603,АЗС 603,0,40,9,3,autumn,0,0,,11.3,0,0.0,55.36,73.07,83.34,90.96,0.0,56.31,74.33,84.78,0,0,0,0,2921,2707,2519,281,0,8428,0,0,0,0.1004,0.7681,4071.32,3257.05,407.13,1954.23,4885.58,6514.11,8142.64,507,4569,30,273,50,456,15,136,5,45,42.3,42.3,1.38,12.39,5.84,52.54,5.58,50.26,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,Запад-МФ-69603,АЗС 603,1,40,9,3,autumn,0,0,,12.2,0,0.0,55.37,73.09,83.36,90.98,0.0,54.94,72.52,82.71,0,0,0,0,3003,2973,2035,226,0,8237,0,0,0,0.1108,0.6492,4744.11,3795.29,474.41,2277.17,5692.93,7590.58,9488.22,435,3915,25,234,43,391,12,117,4,39,46.9,46.9,1.06,9.58,5.0,45.03,4.79,43.07,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
